ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
893402,23/11/2017,23/11/2017,990,107222,45-49,M,34,54,16,71974.0,34,40.4,3.0,1.0
821105,23/11/2017,23/11/2017,916,108471,45-49,F,60,61,69,150000.0,53,116.36,3.0,3.0
832113,05/11/2017,05/11/2017,990,111446,40-44,26,26,17,45,43539.0,15,16.56,3.0,2.0
881248,14/10/2017,14/10/2017,990,119250,26,F,41,11,39,97695.0,14,31.61,7.0,3.0
833779,10/10/2017,10/10/2017,970,109804,40-44,21,61,63,69,135912.0,20,34.94,3.0,2.0
863289,27/10/2017,27/10/2017,950,114183,40-44,F,37,15,18,45606.0,16,33.01,0.0,0.0
872787,25/09/2017,25/09/2017,936,109372,30-34,31,9,47,19,150000.0,48,77.33,2.0,2.0
886435,17/12/2017,17/12/2017,936,108676,40-44,117,14,70,53,66397.0,13,34.43,5.0,2.0
802770,20/11/2017,20/11/2017,950,108622,30-34,F,38,28,60,31020.0,7,5.39,0.0,0.0
867982,29/12/2017,29/12/2017,970,108505,35-39,M,22,38,58,150000.0,47,38.53,6.0,5.0
894689,18/11/2017,18/11/2017,950,105519,40-44,M,41,27,35,150000.0,26,39.7,4.0,1.0
821632,05/12/2017,05/12/2017,990,116083,35-39,16,48,34,40,56401.0,16,36.79,4.0,2.0
807757,10/12/2017,10/12/2017,970,112996,30-34,64,9,31,43,67890.0,26,38.67,1.0,1.0
828357,03/10/2017,03/10/2017,970,107764,45-49,M,50,18,64,104878.0,38,64.57,0.0,0.0
876821,16/09/2017,16/09/2017,970,110035,63,F,31,61,10,70750.0,7,13.47,2.0,2.0
859193,29/10/2017,29/10/2017,950,115446,32,M,58,44,70,69128.0,23,35.3,0.0,0.0
855720,25/11/2017,25/11/2017,950,113274,64,M,15,67,27,49738.0,8,10.04,2.0,1.0
808893,01/12/2017,01/12/2017,916,115119,35-39,M,12,57,41,150000.0,50,73.29,3.0,2.0
889773,06/10/2017,06/10/2017,950,107330,114,107,39,53,40,120133.0,11,8.35,6.0,4.0
894177,18/12/2017,18/12/2017,990,112693,45-49,F,41,60,20,150000.0,52,122.44,5.0,4.0
876099,24/09/2017,24/09/2017,936,111394,30-34,M,7,7,49,150000.0,40,62.25,8.0,8.0
869040,26/11/2017,26/11/2017,950,113322,16,M,31,51,57,27762.0,7,6.54,0.0,0.0
898945,11/09/2017,11/09/2017,916,116500,22,22,50,68,56,84201.0,31,29.48,1.0,0.0
840241,16/10/2017,16/10/2017,936,108227,40-44,M,32,56,59,150000.0,11,27.03,4.0,3.0
885881,11/12/2017,11/12/2017,990,114744,30-34,F,35,33,9,59677.0,17,22.61,1.0,1.0
824510,18/12/2017,18/12/2017,970,119822,63,31,20,11,64,128695.0,13,26.37,4.0,1.0
890472,09/09/2017,09/09/2017,950,119376,45-49,M,60,17,12,150000.0,43,62.76,1.0,0.0
897951,18/12/2017,18/12/2017,990,118767,30-34,M,44,58,18,23217.0,5,6.51,0.0,0.0
812681,27/11/2017,27/11/2017,936,116113,30-34,114,36,23,58,39086.0,7,15.35,0.0,0.0
874126,16/12/2017,16/12/2017,970,106287,30-34,6,21,9,45,66857.0,6,7.87,3.0,1.0
887467,23/11/2017,23/11/2017,970,109113,35-39,M,24,14,10,42172.0,5,12.4,2.0,1.0
812598,01/11/2017,01/11/2017,950,117445,105,M,41,25,56,47205.0,7,7.33,1.0,0.0
859682,03/10/2017,03/10/2017,970,115790,30-34,22,39,38,60,28149.0,3,5.6,0.0,0.0
807730,12/10/2017,12/10/2017,916,115343,27,29,60,52,67,150000.0,37,43.84,2.0,1.0
897539,19/09/2017,19/09/2017,970,114510,30-34,M,48,67,53,106697.0,39,103.58,9.0,4.0
870046,10/11/2017,10/11/2017,916,114484,30-34,M,54,8,19,39459.0,10,26.95,1.0,1.0
826303,20/11/2017,20/11/2017,936,106498,35-39,M,52,10,17,150000.0,13,11.51,4.0,4.0
896399,28/09/2017,28/09/2017,916,115816,30-34,F,28,50,13,20711.0,1,2.09,0.0,0.0
847962,19/09/2017,19/09/2017,936,106050,40-44,M,30,61,67,98256.0,24,65.31,1.0,0.0
802938,01/09/2017,01/09/2017,936,119887,45-49,69,56,49,65,36763.0,12,27.15,3.0,3.0
803018,01/12/2017,01/12/2017,916,106078,35-39,M,65,24,26,38712.0,8,21.08,0.0,0.0
880016,24/09/2017,24/09/2017,970,112229,45-49,M,58,9,20,32000.0,3,4.9,1.0,0.0
862530,03/12/2017,03/12/2017,970,115212,29,M,33,70,16,60864.0,12,32.2,4.0,2.0
805033,11/12/2017,11/12/2017,916,105221,10,F,60,26,17,103608.0,21,22.89,1.0,0.0
886460,17/12/2017,17/12/2017,950,107923,101,M,65,57,9,63620.0,15,14.58,0.0,0.0
865768,06/10/2017,06/10/2017,970,105199,35-39,M,23,10,17,72355.0,31,80.26,5.0,4.0
874316,26/10/2017,26/10/2017,990,118341,30-34,M,56,60,22,120434.0,15,23.68,5.0,4.0
890485,07/12/2017,07/12/2017,950,112484,30-34,M,37,32,65,43115.0,8,21.77,0.0,0.0
867422,28/10/2017,28/10/2017,990,105295,35-39,M,41,50,8,11503.0,4,9.98,0.0,0.0
866013,15/11/2017,15/11/2017,990,112799,40-44,F,26,34,63,64967.0,19,41.5,4.0,3.0
871083,26/09/2017,26/09/2017,936,111702,30-34,F,30,33,30,150000.0,47,52.95,0.0,0.0
804488,25/12/2017,25/12/2017,936,118182,16,M,39,59,39,150000.0,23,39.68,2.0,1.0
869589,02/11/2017,02/11/2017,990,111203,35-39,F,69,56,18,150000.0,46,115.11,5.0,3.0
882569,27/11/2017,27/11/2017,950,119442,45-49,M,11,30,62,150000.0,48,95.61,0.0,0.0
893897,25/12/2017,25/12/2017,970,117535,30-34,M,19,34,55,142059.0,27,27.84,1.0,1.0
828473,23/10/2017,23/10/2017,990,108379,65,30,14,32,31,43031.0,7,6.94,0.0,0.0
868734,29/10/2017,29/10/2017,916,110457,108,M,7,57,27,85653.0,5,8.98,2.0,1.0
843068,11/12/2017,11/12/2017,950,107455,18,M,46,67,40,43295.0,8,15.74,0.0,0.0
870963,28/11/2017,28/11/2017,990,115551,2,29,52,26,22,41264.0,7,15.42,2.0,2.0
871187,04/11/2017,04/11/2017,950,118964,30-34,F,45,29,55,150000.0,53,70.41,10.0,7.0
867416,14/12/2017,14/12/2017,916,115278,30-34,M,53,10,24,67255.0,13,27.65,0.0,0.0
893524,22/10/2017,22/10/2017,970,108623,30-34,116,24,55,56,65333.0,16,30.25,2.0,1.0
861596,24/12/2017,24/12/2017,936,105751,45-49,F,45,54,37,40695.0,3,6.32,2.0,2.0
841708,26/11/2017,26/11/2017,950,108370,45-49,14,47,62,32,20717.0,1,1.12,0.0,0.0
852787,31/12/2017,31/12/2017,990,118060,29,35,61,44,11,8335.0,2,4.16,0.0,0.0
868777,18/10/2017,18/10/2017,970,105391,2,F,30,68,47,35862.0,16,17.99,0.0,0.0
851069,23/09/2017,23/09/2017,936,107700,30-34,19,12,66,16,102519.0,38,76.4,3.0,3.0
887688,08/09/2017,08/09/2017,936,112454,102,M,48,47,9,150000.0,38,47.72,4.0,0.0
823638,19/10/2017,19/10/2017,950,115052,45-49,F,37,33,59,57884.0,6,14.43,2.0,1.0
871781,03/10/2017,03/10/2017,936,109153,40-44,25,19,50,39,65062.0,2,5.12,2.0,0.0
846413,21/10/2017,21/10/2017,990,107152,40-44,M,68,26,15,73063.0,26,49.85,1.0,0.0
843873,26/11/2017,26/11/2017,990,106856,30-34,109,34,47,38,79974.0,31,80.07,2.0,2.0
883883,29/11/2017,29/11/2017,916,114859,30-34,32,58,30,26,150000.0,19,21.15,6.0,4.0
809927,11/10/2017,11/10/2017,916,105557,108,F,16,11,44,35003.0,3,5.29,0.0,0.0
827240,23/09/2017,23/09/2017,970,118226,28,65,19,65,58,55944.0,11,29.76,0.0,0.0
875210,20/09/2017,20/09/2017,936,110132,30-34,M,65,12,28,15485.0,4,8.4,1.0,1.0
878207,07/10/2017,07/10/2017,970,114543,30-34,F,7,43,12,58018.0,18,38.41,3.0,3.0
870439,02/12/2017,02/12/2017,936,115695,35-39,M,32,59,45,109959.0,36,76.32,1.0,0.0
864976,21/10/2017,21/10/2017,936,117173,7,31,36,69,46,150000.0,34,61.11,4.0,3.0
860790,04/11/2017,04/11/2017,916,116389,30-34,M,58,57,53,54504.0,9,17.01,4.0,3.0
898850,10/12/2017,10/12/2017,990,109137,40-44,M,23,17,55,150000.0,53,58.1,7.0,5.0
864861,04/11/2017,04/11/2017,950,113190,35-39,M,49,58,69,150000.0,50,48.79,1.0,1.0
880480,18/10/2017,18/10/2017,916,112182,18,F,20,57,58,18402.0,2,4.75,2.0,2.0
835149,01/11/2017,01/11/2017,970,107776,35-39,F,44,65,54,150000.0,60,71.69,6.0,5.0
849038,12/09/2017,12/09/2017,970,107641,30-34,F,14,58,68,39327.0,17,38.97,2.0,1.0
810027,03/11/2017,03/11/2017,970,107073,30-34,F,64,23,22,150000.0,38,69.67,5.0,1.0
833542,06/10/2017,06/10/2017,990,118544,30-34,4,15,62,31,95750.0,26,54.43,2.0,0.0
883854,05/12/2017,05/12/2017,950,110474,100,72,46,12,18,54196.0,24,53.93,0.0,0.0
898230,11/12/2017,11/12/2017,916,110294,35-39,34,12,15,19,102058.0,36,62.61,1.0,1.0
886942,05/09/2017,05/09/2017,970,118449,30-34,M,64,27,21,114117.0,28,58.54,5.0,3.0
894406,03/11/2017,03/11/2017,916,107346,40-44,M,49,40,59,150000.0,68,143.7,10.0,4.0
839506,23/09/2017,23/09/2017,950,107339,103,M,29,49,14,150000.0,11,9.34,2.0,0.0
871071,12/11/2017,12/11/2017,936,107991,109,70,67,53,25,115755.0,27,58.1,3.0,2.0
842433,20/10/2017,20/10/2017,936,109351,45-49,M,33,38,42,106490.0,28,74.44,4.0,3.0
838536,09/09/2017,09/09/2017,950,117242,16,F,11,62,66,48714.0,15,15.43,1.0,1.0
819528,15/11/2017,15/11/2017,936,118137,105,M,12,64,26,78703.0,18,34.04,1.0,1.0
860552,15/09/2017,15/09/2017,990,110568,45-49,M,32,43,10,26349.0,10,16.9,0.0,0.0
897943,19/09/2017,19/09/2017,970,116650,30-34,M,54,48,41,150000.0,41,101.3,4.0,3.0
862788,05/12/2017,05/12/2017,916,108326,35-39,31,30,64,27,57066.0,2,4.4,2.0,1.0
822059,05/12/2017,05/12/2017,936,114417,30-34,F,19,61,70,40150.0,2,3.75,2.0,2.0
886247,11/11/2017,11/11/2017,916,111500,23,F,8,12,45,58338.0,18,41.45,3.0,3.0
800251,28/09/2017,28/09/2017,936,117423,30-34,116,48,26,33,110889.0,13,32.8,1.0,0.0
848667,05/10/2017,05/10/2017,970,119578,40-44,F,34,13,55,73458.0,8,9.42,0.0,0.0
835629,04/11/2017,04/11/2017,916,117678,108,M,11,23,49,150000.0,24,55.14,7.0,3.0
853954,16/10/2017,16/10/2017,990,114403,30-34,M,43,44,48,127988.0,32,72.05,4.0,2.0
843980,25/10/2017,25/10/2017,916,119199,35-39,M,9,20,22,48125.0,13,27.96,0.0,0.0
865750,07/11/2017,07/11/2017,970,114448,30-34,M,33,44,49,58869.0,26,51.84,1.0,1.0
887302,24/09/2017,24/09/2017,936,115646,40-44,F,21,20,50,84437.0,18,44.39,1.0,1.0
807134,26/10/2017,26/10/2017,950,109298,35-39,M,70,60,66,150000.0,14,31.0,3.0,2.0
893633,11/11/2017,11/11/2017,936,112849,35-39,M,44,69,62,32161.0,8,6.69,3.0,1.0
896670,09/11/2017,09/11/2017,916,107922,40-44,M,39,51,22,144243.0,67,113.81,4.0,3.0
851689,27/10/2017,27/10/2017,970,115631,32,105,42,60,13,123167.0,37,97.23,3.0,2.0
897443,27/12/2017,27/12/2017,950,114016,27,113,55,49,69,67550.0,15,20.18,1.0,0.0
860760,15/10/2017,15/10/2017,950,105091,30-34,F,44,39,9,95053.0,16,38.82,3.0,2.0
892945,23/09/2017,23/09/2017,950,119684,19,M,65,42,39,37062.0,11,22.45,4.0,4.0
860764,02/09/2017,02/09/2017,970,116259,45-49,104,53,10,8,69100.0,19,20.18,3.0,1.0
855664,08/09/2017,08/09/2017,950,113064,35-39,M,30,30,52,57060.0,15,40.44,1.0,1.0
837891,12/12/2017,12/12/2017,916,115343,16,M,66,9,41,68195.0,24,44.36,0.0,0.0
819164,01/10/2017,01/10/2017,916,116037,30-34,M,22,41,58,46774.0,6,10.52,2.0,0.0
851686,03/09/2017,03/09/2017,990,114673,35-39,105,44,31,16,97150.0,29,69.79,1.0,0.0
899662,28/10/2017,28/10/2017,990,108972,45-49,M,37,13,46,81680.0,9,16.79,2.0,0.0
831487,02/11/2017,02/11/2017,990,106188,32,M,44,16,57,40388.0,13,22.16,1.0,1.0
842313,30/12/2017,30/12/2017,990,114743,30-34,M,35,53,33,66084.0,6,4.77,2.0,2.0
808329,13/11/2017,13/11/2017,990,118338,112,F,51,18,56,40670.0,11,12.91,1.0,0.0
876988,13/09/2017,13/09/2017,950,118552,35-39,F,49,40,55,31630.0,8,12.92,0.0,0.0
845333,01/10/2017,01/10/2017,936,105857,36,27,21,10,24,71274.0,20,54.37,2.0,1.0
811042,21/12/2017,21/12/2017,916,114298,40-44,M,20,22,21,137548.0,49,129.92,3.0,3.0
864900,13/09/2017,13/09/2017,990,105278,40-44,M,16,32,65,150000.0,50,63.32,2.0,2.0
825976,30/10/2017,30/10/2017,936,111238,10,M,15,62,37,150000.0,33,57.26,4.0,2.0
873699,30/09/2017,30/09/2017,970,108117,35-39,F,19,52,52,113692.0,32,35.85,2.0,0.0
812100,10/11/2017,10/11/2017,916,113797,30-34,M,37,52,69,36790.0,8,18.4,2.0,1.0
832557,07/12/2017,07/12/2017,950,118004,45-49,M,8,15,54,75944.0,25,53.28,4.0,4.0
840035,14/11/2017,14/11/2017,990,117042,30-34,M,18,63,57,20928.0,4,9.9,0.0,0.0
817267,23/09/2017,23/09/2017,950,109745,45-49,112,62,41,20,150000.0,63,82.45,8.0,4.0
886189,09/12/2017,09/12/2017,950,118314,35-39,29,21,23,64,142716.0,46,63.78,7.0,4.0
818785,19/11/2017,19/11/2017,916,113473,45-49,F,8,68,8,48914.0,21,44.57,1.0,1.0
866800,16/10/2017,16/10/2017,916,107411,30-34,F,27,32,27,81660.0,5,6.49,1.0,1.0
800943,23/11/2017,23/11/2017,950,110754,30-34,M,51,8,50,72806.0,15,31.58,3.0,3.0
818005,12/12/2017,12/12/2017,916,111912,24,M,35,25,24,106086.0,6,5.3,1.0,1.0
834765,29/10/2017,29/10/2017,936,116560,30-34,M,69,47,38,150000.0,40,79.23,2.0,2.0
882340,13/11/2017,13/11/2017,990,109897,100,F,47,67,54,34024.0,1,1.25,2.0,1.0
896408,24/10/2017,24/10/2017,990,110365,30-34,F,15,59,54,99854.0,18,37.23,2.0,2.0
866289,17/12/2017,17/12/2017,936,119159,23,F,19,38,61,41038.0,14,33.05,0.0,0.0
803296,19/11/2017,19/11/2017,990,116581,101,M,35,38,41,31707.0,14,28.67,1.0,1.0
821143,31/10/2017,31/10/2017,950,107172,16,M,12,57,22,13479.0,3,3.54,0.0,0.0
854058,14/12/2017,14/12/2017,936,107478,35-39,M,69,26,36,61660.0,16,29.76,2.0,0.0
861502,17/12/2017,17/12/2017,990,110509,30-34,M,56,12,65,110172.0,22,20.17,4.0,3.0
848465,25/10/2017,25/10/2017,990,105875,35-39,M,47,27,70,52580.0,11,14.05,0.0,0.0
873591,25/11/2017,25/11/2017,916,114580,30-34,104,8,9,14,40583.0,8,10.38,3.0,2.0
879531,08/09/2017,08/09/2017,990,107671,27,M,30,13,45,44423.0,3,5.76,0.0,0.0
815642,09/12/2017,09/12/2017,990,105104,65,F,35,29,18,34972.0,16,39.65,1.0,0.0
816194,22/12/2017,22/12/2017,916,107494,30-34,25,50,51,26,68165.0,28,56.9,1.0,0.0
881225,07/10/2017,07/10/2017,950,112316,31,F,42,45,27,31734.0,7,15.87,4.0,3.0
858725,16/10/2017,16/10/2017,950,106353,110,34,23,66,49,81306.0,23,51.18,2.0,1.0
891537,25/11/2017,25/11/2017,990,107470,35-39,F,23,29,27,150000.0,32,47.86,7.0,2.0
848062,13/10/2017,13/10/2017,916,116095,45-49,M,36,62,48,48817.0,7,8.57,1.0,1.0
855013,01/09/2017,01/09/2017,916,111643,19,M,9,61,32,65830.0,10,14.01,0.0,0.0
898441,03/09/2017,03/09/2017,950,112214,15,F,18,28,45,46782.0,4,4.82,1.0,1.0
892234,30/10/2017,30/10/2017,970,114259,35-39,104,35,32,7,22853.0,6,10.85,0.0,0.0
801525,28/12/2017,28/12/2017,990,109359,30-34,M,49,26,69,68008.0,25,67.69,1.0,1.0
856279,28/09/2017,28/09/2017,916,111384,7,M,15,49,27,150000.0,24,54.16,2.0,1.0
811056,04/11/2017,04/11/2017,950,116214,36,67,61,14,41,38227.0,19,29.51,1.0,0.0
827899,08/11/2017,08/11/2017,936,113731,35-39,8,63,40,55,150000.0,31,74.78,5.0,2.0
876220,25/12/2017,25/12/2017,916,113971,35-39,F,35,62,63,27255.0,11,10.06,0.0,0.0
828641,10/10/2017,10/10/2017,970,114449,19,M,26,18,38,79466.0,37,86.48,2.0,1.0
887464,02/12/2017,02/12/2017,950,105764,19,F,34,41,53,150000.0,19,35.17,2.0,2.0
838003,21/11/2017,21/11/2017,950,113505,40-44,109,31,28,13,18304.0,3,7.83,1.0,0.0
891682,25/11/2017,25/11/2017,970,115466,40-44,M,17,32,24,150000.0,21,22.48,2.0,2.0
867555,04/12/2017,04/12/2017,950,111934,30-34,20,8,33,31,150000.0,17,43.86,2.0,1.0
813552,28/11/2017,28/11/2017,950,109818,45-49,30,50,38,15,79701.0,22,18.32,4.0,2.0
880058,18/10/2017,18/10/2017,950,117322,22,F,7,65,21,76791.0,13,12.51,2.0,1.0
850884,06/12/2017,06/12/2017,970,117388,35-39,M,11,30,57,14289.0,5,6.18,0.0,0.0
835076,28/10/2017,28/10/2017,950,110560,64,111,53,29,19,94555.0,20,39.2,2.0,1.0
842017,25/09/2017,25/09/2017,970,111943,45-49,M,49,54,67,109872.0,19,21.49,2.0,2.0
860364,16/11/2017,16/11/2017,970,107204,40-44,M,13,43,16,58543.0,6,5.45,0.0,0.0
847177,03/12/2017,03/12/2017,950,106364,30-34,M,56,37,43,45710.0,14,25.23,0.0,0.0
809600,20/10/2017,20/10/2017,936,113954,35-39,M,34,20,63,115483.0,19,49.27,1.0,1.0
887631,20/11/2017,20/11/2017,936,113340,40-44,32,39,64,10,97175.0,34,56.65,0.0,0.0
870539,09/10/2017,09/10/2017,936,114098,29,M,23,31,11,32619.0,1,1.47,0.0,0.0
864014,17/09/2017,17/09/2017,916,108772,30-34,24,68,32,16,62399.0,17,19.87,1.0,1.0
879715,19/12/2017,19/12/2017,950,110107,110,112,27,17,13,150000.0,16,25.03,4.0,2.0
813628,28/11/2017,28/11/2017,990,119874,106,M,21,48,14,45863.0,3,4.07,3.0,0.0
837989,18/09/2017,18/09/2017,990,110186,19,34,55,48,47,76642.0,12,23.35,3.0,3.0
880763,18/12/2017,18/12/2017,936,110638,30,F,20,25,21,52225.0,8,7.55,1.0,1.0
862368,29/12/2017,29/12/2017,916,110419,16,M,8,14,45,88502.0,24,30.32,3.0,1.0
883437,19/10/2017,19/10/2017,916,107479,30-34,M,21,70,29,60521.0,2,4.73,1.0,1.0
855244,16/12/2017,16/12/2017,950,113847,45-49,F,18,59,20,21461.0,11,21.0,2.0,0.0
826710,07/09/2017,07/09/2017,950,118188,35-39,M,55,58,26,70334.0,8,13.78,2.0,2.0
862210,08/12/2017,08/12/2017,950,117237,40-44,F,53,25,33,60044.0,27,58.44,2.0,1.0
826983,22/12/2017,22/12/2017,950,115979,19,M,65,25,52,38451.0,2,5.28,1.0,1.0
814272,13/10/2017,13/10/2017,970,115733,40-44,F,63,26,16,57555.0,5,11.03,1.0,1.0
883454,10/10/2017,10/10/2017,916,115772,64,M,52,23,18,93407.0,4,4.97,1.0,1.0
851119,05/09/2017,05/09/2017,936,115869,19,F,13,43,15,79509.0,20,41.18,6.0,4.0
856075,29/09/2017,29/09/2017,936,116483,30-34,72,60,37,9,25725.0,8,7.09,2.0,2.0
868715,23/11/2017,23/11/2017,950,118397,24,F,62,69,52,96174.0,30,24.57,2.0,1.0
847108,19/10/2017,19/10/2017,970,115052,30-34,M,15,19,19,48390.0,12,16.22,1.0,0.0
886771,17/09/2017,17/09/2017,936,108036,20,M,11,17,45,30164.0,8,20.53,0.0,0.0
819621,11/11/2017,11/11/2017,916,107615,35-39,F,62,36,60,150000.0,56,97.78,4.0,2.0
806419,15/09/2017,15/09/2017,936,114758,40-44,M,12,14,8,29032.0,10,26.99,2.0,1.0
842372,22/12/2017,22/12/2017,990,114933,31,F,19,13,20,41115.0,17,14.21,4.0,2.0
852687,08/09/2017,08/09/2017,950,108509,30-34,28,53,35,61,104309.0,38,102.37,4.0,2.0
881808,30/11/2017,30/11/2017,950,119770,35-39,F,54,59,22,13661.0,1,1.83,0.0,0.0
894505,29/11/2017,29/11/2017,990,118954,45-49,F,12,67,33,143582.0,66,173.1,0.0,0.0
821774,28/11/2017,28/11/2017,970,114810,27,M,18,40,68,91812.0,21,56.06,1.0,1.0
806206,26/09/2017,26/09/2017,916,107032,45-49,115,65,50,21,97513.0,16,17.3,3.0,1.0
852700,05/10/2017,05/10/2017,916,107019,35-39,M,21,23,49,150000.0,40,84.95,0.0,0.0
821501,25/11/2017,25/11/2017,990,116278,30-34,F,17,47,55,150000.0,48,37.43,4.0,2.0
804442,23/11/2017,23/11/2017,950,118348,108,M,21,8,52,150000.0,7,12.04,2.0,2.0
881852,31/10/2017,31/10/2017,916,113894,29,F,60,25,30,18663.0,2,4.42,0.0,0.0
844447,08/09/2017,08/09/2017,970,108989,30-34,F,18,50,33,45099.0,14,21.84,1.0,1.0
806907,04/11/2017,04/11/2017,990,116646,35-39,M,46,14,52,50722.0,20,26.81,2.0,0.0
812709,31/10/2017,31/10/2017,936,109930,40-44,M,49,30,17,32861.0,5,7.22,1.0,0.0
834007,27/10/2017,27/10/2017,990,118885,27,M,13,63,56,12860.0,1,1.91,0.0,0.0
808899,10/11/2017,10/11/2017,950,115451,30-34,32,60,22,19,25779.0,9,23.55,3.0,1.0
806391,06/09/2017,06/09/2017,990,106867,30-34,M,7,10,23,108429.0,33,71.59,5.0,3.0
810903,22/09/2017,22/09/2017,936,111456,29,22,51,44,43,42768.0,14,28.47,3.0,1.0
851300,11/12/2017,11/12/2017,916,109816,30-34,34,53,68,69,67898.0,17,19.49,3.0,1.0
899588,01/10/2017,01/10/2017,970,115254,30-34,112,52,60,51,55568.0,4,10.7,0.0,0.0
806681,28/12/2017,28/12/2017,970,108965,63,F,62,16,17,58225.0,13,22.01,2.0,2.0
856294,13/11/2017,13/11/2017,990,105395,112,F,7,54,11,43204.0,8,15.65,1.0,1.0
819547,27/09/2017,27/09/2017,950,108893,40-44,30,70,39,69,150000.0,44,36.74,3.0,1.0
879982,02/09/2017,02/09/2017,936,113534,28,68,38,21,44,64039.0,19,35.46,3.0,2.0
832513,01/09/2017,01/09/2017,950,111733,2,M,69,45,40,45697.0,1,2.57,1.0,1.0
893391,17/09/2017,17/09/2017,970,114332,63,F,59,47,8,76067.0,16,30.57,0.0,0.0
843677,22/09/2017,22/09/2017,950,111374,35-39,M,54,45,53,107702.0,7,10.08,2.0,1.0
825313,01/09/2017,01/09/2017,916,114795,20,M,27,42,49,52861.0,9,23.34,1.0,1.0
872045,26/10/2017,26/10/2017,950,107538,30-34,F,34,30,23,95889.0,27,50.57,4.0,3.0
876581,06/12/2017,06/12/2017,970,113906,112,F,19,64,48,26890.0,2,4.91,0.0,0.0
851755,01/12/2017,01/12/2017,990,109059,45-49,F,7,7,16,150000.0,15,30.17,4.0,2.0
816134,03/12/2017,03/12/2017,916,111579,110,M,13,43,37,33834.0,4,6.22,1.0,1.0
829847,06/11/2017,06/11/2017,950,106152,29,27,29,47,25,150000.0,18,21.17,9.0,7.0
806881,19/11/2017,19/11/2017,916,106671,105,111,23,22,47,78896.0,25,25.71,3.0,1.0
857018,16/09/2017,16/09/2017,950,115240,30-34,F,62,18,28,18689.0,6,9.15,1.0,0.0
836110,17/12/2017,17/12/2017,950,116457,30-34,M,70,42,35,88405.0,30,51.72,3.0,2.0
822837,13/09/2017,13/09/2017,916,110391,35-39,F,47,66,35,67075.0,21,55.04,3.0,1.0
887383,13/11/2017,13/11/2017,916,112936,100,F,30,48,66,132623.0,18,21.08,6.0,2.0
801367,01/10/2017,01/10/2017,970,111788,29,103,37,37,22,29691.0,11,12.21,0.0,0.0
865985,09/10/2017,09/10/2017,916,111731,30-34,M,50,52,52,31678.0,15,36.42,2.0,1.0
870692,16/11/2017,16/11/2017,950,117223,28,M,14,32,43,53853.0,2,4.08,3.0,0.0
847660,21/12/2017,21/12/2017,936,112631,30,31,19,37,58,24111.0,6,8.03,0.0,0.0
867722,24/11/2017,24/11/2017,936,107809,40-44,M,13,50,18,42227.0,12,23.05,0.0,0.0
818130,19/10/2017,19/10/2017,936,109377,101,29,23,29,67,28778.0,1,2.0,1.0,0.0
896428,17/11/2017,17/11/2017,936,109567,15,111,31,58,59,92106.0,14,32.85,3.0,2.0
876776,18/11/2017,18/11/2017,990,107647,66,F,29,22,48,82619.0,5,11.85,7.0,6.0
875904,10/09/2017,10/09/2017,990,111790,40-44,M,22,58,30,150000.0,9,6.96,4.0,1.0
816459,13/12/2017,13/12/2017,936,112344,30-34,21,16,64,46,30120.0,9,24.47,0.0,0.0
845095,20/10/2017,20/10/2017,970,107857,35-39,M,63,32,25,18945.0,6,14.71,2.0,2.0
836204,25/12/2017,25/12/2017,916,107693,35-39,M,59,7,25,87395.0,31,24.32,0.0,0.0
899373,04/09/2017,04/09/2017,970,107138,30-34,M,19,32,61,43053.0,10,14.78,1.0,0.0
804617,04/10/2017,04/10/2017,936,118157,30-34,M,27,28,49,22780.0,13,29.29,1.0,1.0
858650,02/09/2017,02/09/2017,990,117493,22,F,7,62,50,16134.0,6,11.38,0.0,0.0
877625,09/09/2017,09/09/2017,990,117709,45-49,M,10,36,61,25107.0,9,18.65,1.0,0.0
839372,09/10/2017,09/10/2017,916,111458,45-49,M,40,65,20,40465.0,10,11.35,0.0,0.0
802452,25/11/2017,25/11/2017,970,106981,16,26,40,17,22,56719.0,4,3.47,2.0,1.0
840383,06/10/2017,06/10/2017,950,117897,36,28,38,64,53,15933.0,7,13.97,0.0,0.0
877812,20/09/2017,20/09/2017,970,109529,40-44,M,24,23,52,25309.0,6,10.54,1.0,1.0
880738,17/09/2017,17/09/2017,950,110932,35-39,F,15,30,25,147701.0,64,76.02,2.0,1.0
820191,20/11/2017,20/11/2017,916,106763,64,M,7,45,32,20133.0,8,7.7,0.0,0.0
833044,06/12/2017,06/12/2017,916,115070,30-34,M,54,33,30,99876.0,6,13.02,3.0,2.0
879497,30/09/2017,30/09/2017,916,115925,111,M,14,51,28,73782.0,26,24.09,2.0,1.0
867955,09/10/2017,09/10/2017,950,109784,23,M,70,66,18,75575.0,21,39.58,0.0,0.0
881704,21/10/2017,21/10/2017,990,112645,36,103,56,69,9,68151.0,7,7.62,2.0,0.0
847173,10/11/2017,10/11/2017,916,117420,112,M,49,58,42,60108.0,18,47.78,3.0,0.0
827095,16/12/2017,16/12/2017,970,105879,35-39,M,58,16,44,150000.0,12,13.32,6.0,4.0
892597,14/11/2017,14/11/2017,936,106184,24,M,13,34,41,40238.0,9,17.97,0.0,0.0
888265,16/09/2017,16/09/2017,950,109212,30-34,F,28,31,36,150000.0,41,59.16,3.0,2.0
